,STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,s_adj,Seasonal adjustment,na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
452,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",PT,Portugal,2025-Q1,,123.955,,p,provisional,,
453,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",PT,Portugal,2025-Q2,,125.082,,p,provisional,,
454,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",PT,Portugal,2025-Q3,,127.085,,p,provisional,,
455,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",PT,Portugal,2025-Q4,,128.333,,p,provisional,,
456,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",SI,Slovenia,2023-Q1,,120.048,,,,,
457,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",SI,Slovenia,2023-Q2,,121.563,,,,,
458,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",SI,Slovenia,2023-Q3,,121.476,,,,,
459,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",SI,Slovenia,2023-Q4,,124.171,,,,,
460,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",SI,Slovenia,2024-Q1,,124.699,,,,,
461,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",SI,Slovenia,2024-Q2,,125.018,,,,,
462,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",SI,Slovenia,2024-Q3,,125.188,,,,,
463,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",SI,Slovenia,2024-Q4,,126.888,,,,,
464,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",SI,Slovenia,2025-Q1,,128.092,,,,,
465,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",SI,Slovenia,2025-Q2,,129.07,,,,,
466,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",SI,Slovenia,2025-Q3,,130.223,,,,,
467,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",SI,Slovenia,2025-Q4,,131.885,,,,,
468,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",SK,Slovakia,2023-Q1,,118.937,,,,,
469,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",SK,Slovakia,2023-Q2,,119.834,,,,,
470,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",SK,Slovakia,2023-Q3,,122.57,,,,,
471,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",SK,Slovakia,2023-Q4,,124.06,,,,,
472,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",SK,Slovakia,2024-Q1,,124.732,,,,,
473,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",SK,Slovakia,2024-Q2,,124.566,,,,,
474,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",SK,Slovakia,2024-Q3,,124.794,,,,,
475,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",SK,Slovakia,2024-Q4,,126.798,,,,,
476,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",SK,Slovakia,2025-Q1,,126.201,,,,,
477,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",SK,Slovakia,2025-Q2,,129.497,,,,,
478,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",SK,Slovakia,2025-Q3,,130.593,,,,,
479,dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,PD20_EUR,"Price index (implicit deflator), 2020=100, euro",SCA,Seasonally and calendar adjusted data,B1G,"Value added, gross",SK,Slovakia,2025-Q4,,132.464,,,,,
